aX,aY,aZ,gX,gY,gZ
-0.436,-0.193,0.912,2.869,0.427,0.977
-0.421,-0.196,0.913,2.808,0.488,0.793
-0.408,-0.195,0.916,2.808,-0.122,0.732
-0.37,-0.175,0.901,2.869,-1.038,0.244
-0.39,-0.135,0.918,3.479,-2.258,0.244
-0.39,-0.144,0.911,5.798,-3.845,1.221
-0.386,-0.133,0.911,8.545,-5.554,2.625
-0.391,-0.152,0.904,11.108,-7.324,3.784
-0.387,-0.172,0.9,13.184,-8.85,4.822
-0.418,-0.168,0.897,14.465,-9.705,5.493
-0.454,-0.156,0.902,15.625,-10.132,6.409
-0.453,-0.182,0.906,17.029,-10.071,7.751
-0.409,-0.174,0.905,18.311,-10.254,9.094
-0.227,-0.242,0.937,19.775,-11.963,9.888
-0.092,-0.359,0.976,20.874,-18.311,8.667
-0.038,-0.361,1.054,20.081,-30.457,5.249
-0.011,-0.242,1.201,19.226,-47.913,0.366
0.159,-0.121,1.366,23.193,-73.181,-3.967
0.249,-0.313,1.509,37.354,-109.436,-8.606
0.353,-0.146,1.626,43.335,-152.649,-15.747
0.172,-0.298,1.78,54.138,-203.064,-20.386
-0.19,-0.53,1.946,64.27,-248.779,-24.78
-0.729,-0.376,2,69.275,-275.818,-35.706
-1.943,-0.409,2.196,82.092,-291.321,-56.091
-2.997,-0.62,2.035,102.112,-285.156,-60.974
-3.948,-1.821,2.309,116.821,-252.38,-45.166
-3.68,-2.154,2.563,88.44,-190.186,-25.146
-2.514,-1.15,1.89,24.17,-118.835,-10.803
-1.656,-0.15,1.201,-9.338,-87.036,-10.193
-1.468,0.331,0.994,5.92,-94.727,-22.278
-1.825,-0.073,1.071,44.067,-114.563,-43.03
-2.145,-0.599,1.196,61.584,-119.629,-64.758
-2.149,-0.718,1.174,44.067,-104.126,-80.811
-1.874,-0.514,0.974,13.55,-80.811,-89.111
-1.517,-0.285,0.718,-8.362,-61.646,-90.271
-1.283,-0.167,0.527,-16.846,-53.528,-85.266
-1.146,-0.175,0.362,-18.25,-54.321,-74.89
-1.038,-0.235,0.258,-19.47,-58.411,-62.805
-0.91,-0.287,0.207,-23.376,-62.744,-51.147
-0.76,-0.301,0.203,-31.067,-67.444,-39.185
-0.673,-0.287,0.243,-39.978,-72.327,-27.588
-0.632,-0.24,0.282,-47.485,-76.66,-16.174
-0.61,-0.174,0.357,-50.903,-77.698,-5.981
-0.716,-0.13,0.506,-47.485,-72.083,2.991
-0.73,-0.191,0.612,-39.917,-55.542,14.465
-0.593,-0.307,0.597,-34.912,-31.799,26.001
-0.385,-0.359,0.475,-38.147,-9.949,34.729
-0.214,-0.276,0.334,-48.035,6.226,37.415
-0.085,-0.141,0.228,-55.115,17.517,33.569
-0.045,-0.032,0.208,-53.528,25.269,26.184
-0.101,-0.005,0.214,-41.992,33.691,19.287
-0.051,-0.089,0.142,-26.917,45.959,15.198
0.039,-0.272,0.073,-14.954,58.838,10.315
0.146,-0.335,-0.004,-12.329,68.237,4.578
0.236,-0.21,-0.041,-16.479,74.219,-1.343
0.308,-0.038,-0.045,-15.564,78.308,-7.324
0.406,0.005,-0.048,-5.554,79.895,-11.414
0.466,-0.113,-0.022,8.484,79.407,-10.864
0.481,-0.283,0.024,16.479,77.148,-4.822
0.373,-0.349,0.141,13.855,75.012,6.165
0.168,-0.265,0.255,6.714,78.857,18.982
0.088,-0.176,0.225,2.93,91.675,29.114
0.162,-0.093,0.055,3.113,107.483,36.072
0.301,0.027,-0.185,5.066,118.53,40.405
0.402,0.163,-0.4,8.972,119.995,43.274
0.43,0.252,-0.549,15.808,112.366,46.57
0.388,0.25,-0.646,23.804,99.487,51.941
0.307,0.243,-0.674,27.283,84.534,57.129
0.18,0.383,-0.647,25.452,69.946,58.105
0.071,0.472,-0.626,26.184,56.885,53.894
-0.018,0.474,-0.617,31.616,44.922,46.082
-0.122,0.427,-0.601,36.865,32.837,36.926
-0.248,0.401,-0.569,38.818,22.522,28.137
-0.359,0.424,-0.531,39.307,14.526,18.982
-0.464,0.454,-0.493,41.626,9.094,8.24
-0.544,0.45,-0.468,46.936,6.348,-3.601
-0.567,0.404,-0.463,53.467,5.249,-16.052
-0.529,0.381,-0.47,58.167,3.357,-29.297
-0.5,0.31,-0.468,60.425,0.366,-42.236
-0.466,0.205,-0.437,59.387,-4.395,-52.734
-0.435,0.123,-0.382,53.528,-11.23,-59.326
-0.413,0.058,-0.315,45.41,-19.592,-60.486
-0.379,0.02,-0.253,36.499,-28.015,-56.763
-0.363,-0.01,-0.172,28.748,-34.973,-50.049
-0.417,-0.057,-0.076,22.949,-39.429,-42.053
-0.515,-0.078,0.037,18.433,-40.771,-33.569
-1.293,-0.395,1.276,26.672,30.945,4.272
-1.385,-0.414,1.415,27.283,46.753,4.883
-1.408,-0.483,1.427,26.123,67.688,4.517
-1.258,-0.544,1.319,20.63,88.44,3.052
-1.028,-0.483,1.189,10.559,102.783,-0.122
-0.901,-0.379,1.111,3.601,107.483,-3.723
-0.872,-0.376,1.108,4.7,102.6,-7.019
-0.967,-0.509,1.288,9.521,90.637,-11.353
-1.289,-0.698,1.547,14.648,78.796,-14.343
-1.407,-0.924,1.566,15.564,73.547,-8.85
-1.189,-0.978,1.339,7.141,69.214,3.967
-0.915,-0.837,1.083,-3.967,55.176,18.555
-0.781,-0.711,0.901,-5.554,27.832,31.677
-1.113,-1.422,0.989,4.15,-5.249,44.861
-4,-4,4,-37.231,-18.86,61.768
3.997,3.853,-3.886,-256.287,230.164,80.688
-2.959,0.21,4,-161.133,242.187,59.265
2.862,0.069,0.367,-12.146,228.699,26.672
0.565,-1.56,2.02,-35.095,205.2,1.404
0.022,-0.494,1.317,-56.152,154.724,-18.677
-0.018,0.008,1.268,-65.857,115.54,-36.743
-0.09,0.235,1.298,-60.608,79.285,-31.677
-0.049,0.261,1.19,-41.748,46.021,-19.958
-0.247,0.275,1.091,-19.104,22.156,-7.385
-0.396,0.159,0.976,1.77,8.423,3.052
-0.445,-0.019,0.878,17.761,2.136,12.512
-0.467,-0.262,0.809,25.208,1.343,17.7
-0.417,-0.468,0.784,22.583,3.784,16.418
-0.437,-0.519,0.797,12.268,7.324,10.437
-0.444,-0.498,0.817,-0.916,10.498,2.197
-0.376,-0.414,0.84,-12.817,12.939,-4.639
-0.437,-0.226,0.891,-21.24,13.489,-9.827
-0.464,-0.02,0.948,-23.987,13.123,-11.902
-0.441,0.032,0.981,-18.372,11.475,-8.728
-0.368,-0.053,0.969,-8.728,7.874,-3.601
-0.405,-0.111,0.948,-1.16,3.784,-0.122
-0.431,-0.134,0.937,3.235,0.427,1.465
-0.419,-0.176,0.919,6.042,-1.282,2.625
-0.423,-0.189,0.918,7.08,-2.747,2.991
-0.423,-0.195,0.907,7.568,-4.028,2.686
-0.426,-0.172,0.909,7.507,-5.005,2.502
-0.423,-0.182,0.907,8.179,-5.676,2.502
-0.42,-0.185,0.892,8.606,-6.348,2.38
-0.419,-0.154,0.892,8.972,-6.897,2.563
-0.403,-0.147,0.896,10.254,-7.69,3.357
-0.404,-0.16,0.89,11.78,-8.728,4.211
-0.406,-0.151,0.888,13.245,-9.766,4.883
-0.406,-0.175,0.872,14.771,-10.437,5.615
-0.43,-0.172,0.871,15.93,-11.047,6.409
-0.458,-0.156,0.884,16.785,-11.108,7.019
-0.453,-0.131,0.909,18.188,-11.292,8.301
-0.335,-0.169,0.945,20.813,-12.939,10.132
-0.277,-0.254,0.976,23.804,-18.127,11.353
-0.23,-0.23,1.002,24.597,-26.672,10.132
-0.059,-0.223,1.116,25.757,-38.94,7.751
0.048,-0.223,1.235,29.48,-58.838,5.127
0.132,-0.25,1.358,34.729,-86.792,0.427
0.248,-0.213,1.557,39.49,-121.46,-4.517
0.281,-0.237,1.746,48.584,-163.879,-10.62
0.219,-0.438,1.865,62.805,-212.891,-17.822
-0.104,-0.702,1.922,71.594,-259.155,-27.039
-0.688,-0.758,2.064,67.993,-292.236,-42.48
-1.984,-0.314,2.4,65.247,-300.476,-59.875
-3.106,-0.463,2.185,90.332,-277.832,-61.462
-4,-1.88,2.463,124.756,-240.051,-43.091
-3.98,-2.595,2.796,108.032,-166.809,-28.259
-2.537,-1.695,2.063,37.231,-79.834,-18.005
-1.389,-0.699,1.258,-13.916,-47.791,-17.212
-1.186,-0.123,1.037,-13,-66.833,-30.029
-1.642,-0.193,1.267,15.93,-97.229,-52.246
-2.065,-0.531,1.51,44.128,-101.074,-70.374
-2.063,-0.797,1.508,50.11,-76.416,-77.271
-1.775,-0.927,1.281,37.537,-43.213,-76.599
-1.485,-0.85,0.961,15.015,-19.348,-70.984
-1.224,-0.712,0.693,-7.385,-10.193,-59.265
-1.008,-0.612,0.506,-23.621,-10.01,-42.053
-0.896,-0.491,0.408,-34.668,-12.573,-21.423
-0.804,-0.38,0.345,-40.1,-13.062,0.488
-0.751,-0.327,0.305,-40.222,-10.132,22.644
-0.683,-0.306,0.228,-37.964,-4.944,43.03
-0.618,-0.332,0.112,-36.987,2.502,60.852
-0.502,-0.319,-0.028,-40.039,10.803,75.562
-0.342,-0.262,-0.173,-47.302,17.578,86.67
-0.223,-0.154,-0.273,-55.298,22.217,93.75
-0.172,-0.019,-0.341,-60.059,26.55,98.083
-0.093,0.116,-0.402,-60.425,32.593,100.83
0.017,0.232,-0.486,-55.42,39.612,101.379
0.149,0.325,-0.576,-46.265,45.105,98.999
0.275,0.382,-0.667,-35.828,48.279,93.018
0.351,0.428,-0.727,-25.452,48.828,84.29
0.355,0.44,-0.746,-16.235,47.302,73.059
0.345,0.417,-0.769,-8.545,45.715,60.913
0.369,0.448,-0.794,-3.967,44.312,49.438
0.397,0.479,-0.823,-0.488,42.053,39.673
0.433,0.51,-0.844,3.357,38.818,31.799
0.447,0.545,-0.831,6.958,34.302,26.306
0.458,0.587,-0.804,10.803,28.809,20.874
0.446,0.626,-0.753,15.442,22.644,14.404
0.414,0.627,-0.691,21.362,16.052,6.775
0.363,0.573,-0.615,26.794,9.094,-0.793
0.262,0.504,-0.525,29.968,2.686,-6.653
0.18,0.468,-0.446,30.273,-1.465,-11.658
0.117,0.438,-0.391,28.992,-3.784,-15.869
0.085,0.384,-0.352,27.466,-5.371,-20.142
0.037,0.342,-0.316,25.024,-7.812,-23.987
-0.013,0.332,-0.284,22.461,-10.864,-26.855
-0.068,0.324,-0.245,21.179,-13.367,-28.748
-0.148,0.282,-0.195,21.729,-15.198,-30.701
-0.205,0.196,-0.151,22.4,-15.808,-32.898
-0.241,0.128,-0.125,20.996,-15.869,-35.095
-0.265,0.113,-0.105,17.822,-15.564,-37.598
-0.281,0.102,-0.059,15.991,-14.832,-40.222
-0.348,0.044,0.04,17.09,-13.306,-41.87
-0.477,-0.016,0.148,19.104,-11.169,-41.443
-0.583,-0.066,0.209,19.47,-5.92,-38.94
-0.621,-0.088,0.212,18.127,3.174,-37.903
-0.592,-0.095,0.187,15.686,13.977,-38.818
-0.542,-0.104,0.198,13.611,22.034,-39.917
-0.619,-0.195,0.241,12.329,26.123,-40.039
-1.283,-0.436,0.938,-19.165,52.307,15.015
-1.229,-0.262,0.948,-27.344,60.303,18.372
-1.256,-0.15,1.015,-27.039,64.697,17.944
-1.332,-0.244,1.089,-19.714,66.895,13.306
-1.398,-0.421,1.209,-14.771,70.374,6.042
-1.486,-0.608,1.279,-16.907,74.829,-0.122
-1.431,-0.63,1.246,-26.489,77.454,-1.953
-1.33,-0.544,1.2,-37.17,74.524,-0.977
-1.285,-0.388,1.189,-40.771,67.444,1.038
-1.283,-0.397,1.191,-33.813,58.228,3.601
-1.279,-0.499,1.185,-23.987,49.866,5.31
-1.254,-0.612,1.155,-18.982,43.03,5.432
-1.17,-0.706,1.072,-20.447,36.438,4.578
-1.027,-0.634,0.976,-26.855,28.259,4.272
-0.869,-0.508,0.895,-30.029,15.991,5.371
-1.659,-0.672,1.508,-25.635,0.427,7.751
-4,-3.922,4,-38.452,24.353,40.588
4,2.257,-3.84,-83.618,280.151,114.136
-2.668,-1.316,4,-59.082,199.28,84.778
1.608,-0.001,0.641,-16.907,214.233,53.772
0.031,-1.11,1.587,-14.099,184.387,23.437
0.43,-0.814,1.375,-29.968,153.809,1.526
0.319,-0.31,1.256,-43.823,111.45,-19.409
-0.235,0.007,1.255,-51.819,73.242,-27.893
-0.204,0.255,1.168,-41.565,43.762,-22.034
-0.177,0.255,1.098,-20.935,23.071,-9.888
-0.319,0.191,1.022,-0.549,8.24,0.244
-0.378,0.079,0.938,16.541,-1.221,8.911
-0.398,-0.131,0.875,29.724,-5.371,15.869
-0.406,-0.362,0.792,34.485,-6.409,18.86
-0.5,-0.486,0.759,30.396,-4.761,17.578
-0.465,-0.567,0.746,19.165,-0.549,12.024
-0.407,-0.515,0.767,4.333,4.456,3.784
-0.442,-0.378,0.801,-9.827,9.033,-3.845
-0.464,-0.273,0.839,-18.372,12.573,-8.118
-0.473,-0.217,0.873,-21.973,14.771,-9.521
-0.479,-0.117,0.915,-23.01,16.052,-9.46
-0.472,-0.031,0.931,-20.874,16.296,-8.118
-0.419,-0.014,0.934,-15.442,15.686,-5.127
-0.41,-0.036,0.938,-7.996,14.221,-1.465
-0.401,-0.101,0.936,-1.526,12.024,1.953
-0.385,-0.177,0.929,2.686,9.827,3.845
-0.398,-0.207,0.918,4.15,7.568,4.272
-0.395,-0.224,0.908,4.15,5.737,3.601
-0.388,-0.238,0.902,3.54,4.639,2.686
-0.393,-0.23,0.907,2.38,3.662,1.648
-0.407,-0.208,0.91,1.343,2.686,0.549
-0.418,-0.183,0.908,0.854,1.953,0.122
-0.423,-0.161,0.911,1.221,1.709,0.305
-0.416,-0.168,0.912,2.625,1.282,0.977
-0.41,-0.173,0.911,4.028,0.549,1.587
-0.42,-0.168,0.911,5.127,-0.122,2.197
-0.42,-0.171,0.905,6.287,-0.488,2.747
-0.417,-0.185,0.897,7.202,-0.671,3.601
-0.424,-0.186,0.891,7.568,-0.671,4.028
-0.426,-0.184,0.886,7.385,-0.183,3.906
-0.415,-0.183,0.88,7.202,0.366,4.089
-0.409,-0.163,0.883,7.019,0.671,4.272
-0.39,-0.16,0.873,7.629,0.916,4.639
-0.369,-0.189,0.867,8.606,1.16,5.432
-0.36,-0.218,0.861,9.033,0.977,5.615
-0.357,-0.229,0.857,8.362,0.916,5.005
-0.351,-0.234,0.85,7.324,0.916,4.456
-0.362,-0.247,0.866,6.226,0.305,3.662
-0.376,-0.25,0.87,4.944,0,2.93
-0.37,-0.213,0.879,3.418,0,2.319
-0.324,-0.226,0.89,3.418,-0.671,2.136
-0.334,-0.259,0.888,3.784,-2.747,2.014
-0.29,-0.252,0.887,3.174,-5.31,0.977
-0.269,-0.258,0.906,2.747,-8.789,-0.183
-0.302,-0.212,0.933,2.197,-13.55,-1.465
-0.28,-0.191,0.957,2.747,-18.372,-2.197
-0.233,-0.193,0.99,4.456,-24.78,-2.625
-0.18,-0.207,1.037,6.47,-33.813,-3.418
-0.118,-0.225,1.111,7.996,-46.57,-5.249
-0.062,-0.141,1.223,9.705,-64.575,-8.362
-0.03,-0.086,1.339,16.052,-88.684,-12.512
0.018,-0.179,1.358,26.306,-117.126,-16.296
-0.052,-0.084,1.399,33.569,-148.071,-18.066
-0.028,-0.212,1.429,43.457,-179.138,-19.348
-0.071,-0.25,1.494,50.781,-210.205,-20.142
-0.239,-0.452,1.572,55.664,-238.77,-24.109
-0.653,-0.572,1.67,56.458,-258.301,-30.945
-1.288,-0.58,1.81,53.101,-261.23,-37.292
-2.062,-0.648,1.868,54.504,-249.512,-42.664
-3.045,-1.319,1.801,56.885,-228.088,-38.025
-3.594,-1.911,2.298,39.673,-196.655,-26.245
-2.928,-1.486,2.2,1.77,-141.418,-11.475
-1.99,-0.749,1.642,-28.381,-96.924,-5.127
-1.604,-0.282,1.332,-23.193,-85.876,-11.169
-1.793,-0.179,1.309,4.7,-95.215,-27.222
-1.978,-0.444,1.389,36.499,-99.67,-46.997
-1.926,-0.634,1.435,52.246,-90.759,-62.561
-1.795,-0.763,1.38,50.171,-75.012,-70.374
-1.59,-0.832,1.201,36.621,-59.387,-70.862
-1.321,-0.777,1.005,15.991,-47.729,-64.575
-1.128,-0.634,0.875,-3.906,-42.114,-52.307
-1.02,-0.414,0.779,-17.761,-40.955,-34.302
-0.911,-0.304,0.677,-22.522,-40.466,-13.245
-0.8,-0.304,0.613,-21.362,-38.574,5.31
-0.776,-0.355,0.569,-21.606,-35.583,21.912
-0.728,-0.401,0.503,-26.672,-28.381,35.339
-0.693,-0.379,0.422,-36.682,-16.724,45.349
-0.591,-0.256,0.289,-47.729,-3.174,53.589
-0.467,-0.125,0.153,-54.26,10.193,59.692
-0.371,-0.022,0.016,-54.626,21.179,64.392
-0.273,0.038,-0.121,-50.354,29.602,67.688
-0.154,0.076,-0.251,-44.495,36.438,68.604
-0.058,0.094,-0.365,-39.001,41.87,67.688
0.036,0.116,-0.457,-34.79,45.776,66.467
0.109,0.151,-0.519,-32.715,48.035,66.284
0.17,0.222,-0.551,-31.189,49.133,66.895
0.186,0.326,-0.553,-28.442,50.415,67.078
0.185,0.372,-0.552,-22.034,53.223,65.369
0.195,0.337,-0.582,-15.137,57.556,61.218
0.234,0.301,-0.639,-11.597,61.462,54.626
0.287,0.3,-0.708,-12.329,63.416,46.509
0.32,0.333,-0.764,-14.771,62.439,36.499
0.323,0.401,-0.795,-15.564,58.838,26.306
-1.37,-0.523,1.342,-36.865,58.655,14.343
-1.368,-0.607,1.379,-44.617,68.115,15.808
-1.288,-0.549,1.392,-54.443,78.064,18.86
-1.213,-0.562,1.429,-59.998,85.205,21.973
-1.166,-0.677,1.412,-61.829,88.562,26.428
-1.116,-0.787,1.399,-65.491,90.21,32.227
-1.073,-0.818,1.389,-72.266,90.759,39.368
-0.981,-0.787,1.327,-78.247,90.149,48.584
-0.84,-0.633,1.246,-79.346,86.975,58.777
-0.673,-0.521,1.117,-72.021,78.735,68.176
-0.643,-0.504,1.098,-57.19,64.758,72.571
-0.738,-0.519,1.131,-40.649,47.852,72.266
-0.657,-0.573,1.079,-28.381,33.386,67.566
-2.412,-1.78,2.726,-21.24,20.447,58.228
-3.955,-3.216,4,-58.777,75.928,64.514
2.656,2.552,-1.5,-138.245,309.692,61.951
-1.609,-1.463,3.592,-39.856,197.021,12.939
1.822,-0.172,1.005,-41.26,229.675,-7.629
0.669,-0.65,1.699,-44.312,163.452,-30.273
0.329,0.042,1.562,-62.561,108.643,-32.532
0.175,0.519,1.379,-37.048,49.316,-20.935
0.042,0.2,1.129,-2.502,10.864,-3.601
-0.26,-0.171,0.917,19.104,-10.986,6.836
-0.404,-0.09,0.885,24.292,-18.311,8.972
-0.441,0.076,0.853,27.588,-18.005,10.437
-0.508,-0.21,0.785,35.339,-14.893,15.442
-0.496,-0.535,0.726,36.072,-9.827,18.494
-0.472,-0.58,0.731,25.391,-4.639,14.954
-0.468,-0.48,0.763,8.911,1.221,6.714
-0.479,-0.412,0.785,-5.127,7.385,-0.732
-0.44,-0.355,0.812,-16.296,12.756,-5.554
-0.427,-0.185,0.879,-24.292,16.174,-9.705
-0.44,-0.025,0.928,-25.391,17.151,-10.437
-0.409,0.035,0.952,-19.958,16.724,-7.385
-0.364,-0.002,0.957,-11.475,15.137,-3.113
-0.357,-0.058,0.947,-3.479,12.512,0.305
-0.414,-0.09,0.936,2.38,9.46,3.113
-0.402,-0.151,0.932,6.042,7.751,4.822
-0.391,-0.223,0.923,7.507,6.104,5.432
-0.361,-0.262,0.916,6.775,4.944,4.517
-0.386,-0.258,0.913,4.639,3.54,3.052
-0.406,-0.213,0.918,2.319,2.38,1.221
-0.4,-0.18,0.929,1.221,1.77,0.305
-0.404,-0.163,0.933,1.648,0.854,0.427
-0.407,-0.154,0.927,2.747,-0.488,0.671
-0.411,-0.161,0.922,4.333,-1.343,1.282
-0.398,-0.144,0.909,5.737,-2.014,1.77
-0.426,-0.13,0.919,7.446,-2.563,2.502
-0.418,-0.14,0.917,9.583,-2.808,4.028
-0.414,-0.162,0.906,11.658,-3.113,5.31
-0.406,-0.178,0.895,12.878,-3.357,6.104
-0.385,-0.168,0.876,13.489,-3.418,6.531
-0.384,-0.13,0.884,13.977,-3.296,7.141
-0.376,-0.167,0.883,15.32,-3.235,8.118
-0.352,-0.216,0.862,16.418,-3.357,8.789
-0.307,-0.249,0.853,15.808,-3.784,8.545
-0.317,-0.265,0.867,14.404,-4.822,7.385
-0.328,-0.219,0.888,13,-6.287,5.981
-0.32,-0.17,0.915,12.573,-8.24,4.822
-0.311,-0.147,0.945,13.916,-10.986,5.066
-0.265,-0.2,0.958,17.212,-15.564,5.981
-0.206,-0.271,0.987,19.836,-22.522,5.737
-0.165,-0.262,1.042,21.057,-32.104,3.723
-0.1,-0.197,1.162,23.621,-45.532,1.038
0.066,-0.058,1.379,30.579,-65.979,-1.404
0.242,-0.436,1.533,47.424,-99.976,-5.127
0.424,-0.559,1.57,49.438,-146.179,-11.963
0.297,-0.608,1.768,45.166,-201.172,-18.86
-0.05,-0.666,1.973,43.762,-249.878,-31.494
-0.815,-0.245,2.076,46.143,-276.917,-52.002
-2.294,-0.18,2.263,70.618,-286.316,-75.439
-3.709,-0.98,2.386,105.774,-275.269,-78.064
-4,-2.09,2.992,122.498,-229.248,-59.082
-3.369,-1.986,2.763,89.05,-147.888,-43.152
-1.968,-1.039,1.886,34.241,-88.806,-32.959
-1.301,-0.312,1.395,19.043,-83.252,-34.79
-1.479,-0.228,1.409,38.635,-109.802,-47.546
-1.886,-0.661,1.633,60.974,-127.319,-64.88
-1.948,-0.881,1.712,57.861,-116.577,-77.332
-1.689,-0.876,1.545,33.752,-88.684,-80.688
-1.264,-0.691,1.202,7.019,-60.425,-77.209
-0.865,-0.503,0.857,-12.085,-43.396,-69.336
-0.585,-0.416,0.593,-21.973,-37.17,-57.434
-0.442,-0.385,0.428,-27.527,-35.461,-41.931
-0.36,-0.364,0.304,-32.166,-33.875,-22.949
-0.244,-0.317,0.186,-37.354,-29.846,-2.38
-0.167,-0.21,0.087,-41.138,-24.231,17.944
-0.111,-0.081,-0.007,-41.748,-17.395,37.537
-0.064,-0.011,-0.096,-37.415,-10.132,54.688
-0.035,0.01,-0.182,-31.433,-2.869,67.932
0.007,0.029,-0.271,-27.71,5.005,77.087
0.071,0.084,-0.353,-27.161,12.634,82.214
0.102,0.156,-0.417,-28.076,18.433,82.642
0.091,0.24,-0.46,-28.015,22.644,80.383
0.079,0.301,-0.499,-25.879,25.696,75.684
0.085,0.287,-0.532,-21.973,28.198,67.932
0.061,0.233,-0.553,-18.921,29.297,58.35
0.024,0.211,-0.537,-18.616,29.907,48.828
-0.061,0.237,-0.49,-18.921,31.25,40.771
-0.099,0.29,-0.473,-17.456,35.828,35.278
-0.039,0.32,-0.519,-13.672,42.847,30.579
0.07,0.314,-0.609,-9.277,48.584,24.597
0.166,0.321,-0.689,-6.042,49.927,16.663
0.226,0.346,-0.731,-3.784,46.082,7.812
0.231,0.366,-0.725,-0.366,39.063,-0.305
0.181,0.356,-0.676,5.31,30.518,-6.47
0.133,0.322,-0.613,12.512,22.278,-12.268
0.101,0.276,-0.552,19.653,14.648,-17.212
0.07,0.211,-0.486,24.597,7.324,-21.118
0.005,0.14,-0.399,26.611,0.366,-23.926
-0.062,0.078,-0.312,25.513,-4.761,-25.513
-0.125,0.038,-0.235,22.583,-7.874,-25.085
-0.172,0.02,-0.175,19.043,-9.46,-22.705
-0.205,0.018,-0.139,16.235,-9.949,-18.494
-0.245,0.009,-0.104,14.954,-10.01,-13.55
-0.304,0.01,-0.067,14.893,-9.033,-8.667
-0.346,0.034,-0.051,15.259,-6.653,-4.456
-0.345,0.061,-0.054,16.663,-3.296,-2.686
-0.35,0.071,-0.029,18.799,0,-3.845
-1.137,-0.523,1.391,-25.269,56.885,-12.39
-1.059,-0.619,1.416,-28.32,58.838,-11.23
-0.984,-0.637,1.398,-33.203,59.265,-8.85
-0.93,-0.68,1.357,-37.231,55.298,-5.31
-0.889,-0.697,1.286,-39.917,47.913,-1.587
-3.138,-0.425,2.645,-40.405,39.49,5.066
-4,-4,4,-9.399,94.666,62.439
1.698,0.754,-2.179,-38.94,333.252,107.971
-1.682,-1.086,3.351,-57.617,231.995,67.932
0.651,0.384,1.276,-31.067,225.586,43.457
0.71,-0.289,1.489,-25.574,228.455,7.69
1.088,-0.492,1.21,-33.264,181.091,-16.602
1.448,-0.249,1.382,-51.147,117.493,-27.832
0.878,0.205,1.325,-36.682,45.105,-24.292
-0.062,0.243,1.13,-6.409,-5.371,-7.324
-0.573,0.02,1.043,17.09,-28.015,2.319
-0.326,0,0.866,25.696,-26.184,5.92
-0.416,-0.097,0.846,34.058,-26.184,11.475
-0.558,-0.279,0.794,36.987,-24.353,14.709
-0.625,-0.371,0.719,33.264,-17.212,14.587
-0.611,-0.379,0.745,27.893,-9.521,15.076
-0.569,-0.439,0.759,20.081,-0.977,13.367
-0.512,-0.546,0.759,8.911,7.019,8.972
-0.429,-0.477,0.81,-4.7,12.756,2.136
-0.347,-0.262,0.871,-16.235,16.052,-3.479
-0.331,-0.159,0.9,-21.362,16.663,-6.592
-0.321,-0.117,0.906,-21.301,15.747,-6.836
-0.284,-0.057,0.921,-18.25,13.916,-5.737
-0.369,0,0.964,-12.451,10.803,-3.784
-0.42,-0.018,0.966,-4.333,8.118,-0.61
-0.38,-0.087,0.928,2.869,6.226,3.235
-0.349,-0.193,0.903,7.202,5.127,5.249
-0.334,-0.273,0.883,8.118,4.028,5.554
-0.356,-0.281,0.882,6.409,3.174,4.395
-0.397,-0.27,0.893,3.296,2.38,2.258
-0.377,-0.262,0.891,0.122,2.502,0.427
-0.349,-0.25,0.882,-2.869,2.686,-1.343
-0.371,-0.206,0.911,-5.31,2.441,-2.625
-0.413,-0.154,0.941,-5.981,1.648,-3.174
-0.42,-0.122,0.958,-4.7,0.793,-2.808
-0.402,-0.134,0.948,-1.77,-0.366,-2.014
-0.403,-0.146,0.936,1.282,-1.648,-0.854
-0.393,-0.145,0.925,3.784,-2.991,0.122
-0.385,-0.172,0.922,5.92,-4.15,0.916
-0.412,-0.181,0.921,7.019,-5.188,1.221
-0.413,-0.182,0.913,7.568,-5.249,1.404
-0.406,-0.191,0.907,7.874,-5.188,1.282
-0.409,-0.162,0.9,8.057,-5.554,1.587
-0.398,-0.157,0.898,8.85,-5.249,2.258
-0.381,-0.167,0.894,9.888,-5.066,3.296
-0.375,-0.168,0.898,11.353,-5.676,4.028
-0.379,-0.176,0.891,12.695,-6.47,4.333
-0.359,-0.172,0.869,13.428,-7.019,4.883
-0.367,-0.142,0.88,14.465,-7.446,5.615
-0.363,-0.189,0.878,15.869,-7.935,6.287
-0.35,-0.213,0.893,16.541,-8.789,6.775
-0.388,-0.208,0.926,16.663,-10.01,6.47
-0.358,-0.157,0.944,17.273,-11.719,6.104
-0.201,-0.235,0.992,20.203,-15.991,6.897
-0.174,-0.238,1.038,23.621,-24.658,6.714
-0.147,-0.141,1.138,27.832,-37.048,4.883
-0.014,-0.121,1.286,36.255,-54.26,3.906
0.325,-0.272,1.515,49.805,-82.642,1.648
0.609,-0.722,1.635,58.533,-128.418,-6.958
0.63,-0.699,1.789,47.18,-186.34,-20.752
0.072,-0.561,2.031,42.969,-246.704,-32.776
-0.818,-0.324,2.043,41.443,-287.903,-51.331
-2.101,-0.371,2.146,59.265,-302.002,-76.538
-3.624,-1.081,2.507,90.027,-295.044,-85.327
-4,-2.051,3.316,98.755,-249.146,-71.106
-3.718,-1.842,3.277,62.256,-161.56,-55.786
-2.338,-0.944,2.322,16.846,-88.44,-42.419
-1.512,-0.401,1.611,12.817,-68.665,-35.461
-1.414,-0.419,1.353,35.156,-89.661,-39.49
