aX,aY,aZ,gX,gY,gZ
-4,-4,3.999,63.782,-213.989,210.876
-3.994,-2.907,3.237,-115.784,75.684,239.929
-2.662,-0.317,2.465,-272.095,293.701,191.162
-1.966,1.76,2.16,-289.734,408.264,104.004
-1.57,1.977,1.721,-167.419,460.144,36.194
-1.273,0.907,1.151,-10.071,484.863,0.366
-1.277,-0.137,0.77,86.243,491.394,-17.7
-1.447,-0.696,0.584,109.985,487.427,-23.926
-1.652,-0.899,0.476,91.003,479.797,-14.099
-1.791,-0.893,0.344,57.983,471.191,9.216
-1.801,-0.726,0.206,25.208,463.135,40.894
-1.806,-0.504,0.067,1.587,450.256,74.524
-1.839,-0.251,-0.022,-11.108,431.519,106.445
-1.809,-0.06,-0.074,-12.146,408.325,134.888
-1.789,0.017,-0.094,-5.615,382.996,158.752
-1.823,-0.002,-0.111,2.563,356.689,177.307
-1.869,-0.095,-0.149,6.47,331.787,189.209
-1.912,-0.164,-0.17,3.418,308.777,190.918
-1.955,-0.145,-0.18,-7.568,287.659,182.007
-2.026,-0.104,-0.159,-21.606,270.325,167.236
-2.172,0.004,-0.125,-33.264,257.751,150.085
-2.229,0.045,-0.147,-38.086,252.808,134.338
-2.119,-0.015,-0.232,-39.856,253.479,120.605
-1.937,0.001,-0.345,-45.593,252.136,105.347
-1.775,0.099,-0.46,-52.917,244.69,89.355
-1.609,0.198,-0.556,-56.641,229.98,74.951
-1.445,0.237,-0.602,-54.749,208.923,62.866
-1.289,0.245,-0.601,-48.889,182.8,52.002
-1.173,0.225,-0.57,-40.039,153.748,42.358
-1.085,0.178,-0.521,-29.053,125.916,34.18
-0.981,0.09,-0.455,-17.883,100.403,27.222
-0.85,-0.035,-0.389,-8.118,77.209,19.897
-0.783,-0.083,-0.264,-1.953,56.091,10.62
-0.815,0.023,-0.076,5.432,38.94,2.319
-0.831,0.065,0.078,19.836,31.128,0.122
-0.74,-0.043,0.149,36.499,30.396,3.906
-0.514,-0.165,0.166,45.227,33.264,9.277
-0.252,-0.197,0.163,40.527,32.898,13.489
-0.063,-0.097,0.171,27.771,25.94,16.296
0.029,0.016,0.208,15.991,14.099,18.188
0.092,0.112,0.267,9.644,0.977,20.02
0.147,0.118,0.339,8.057,-10.376,21.362
0.163,0.078,0.439,8.301,-19.714,20.569
0.103,0.055,0.584,8.545,-25.818,17.761
-0.069,0.077,0.746,11.475,-26.672,14.587
-0.144,-0.019,0.829,17.334,-18.921,13.794
-0.004,-0.17,0.835,20.142,-6.47,13.184
0.166,-0.185,0.788,15.198,3.784,8.484
0.253,-0.105,0.752,8.057,8.484,1.526
0.251,-0.066,0.75,5.737,8.545,-3.418
0.205,-0.07,0.774,8.362,6.348,-6.531
0.166,-0.112,0.801,13.489,3.357,-7.568
0.203,-0.209,0.83,17.029,0.977,-6.287
0.258,-0.256,0.848,15.93,-1.465,-4.639
0.258,-0.226,0.855,11.414,-4.639,-3.601
0.237,-0.169,0.871,8.118,-7.141,-2.441
0.21,-0.144,0.893,7.996,-9.644,-1.404
0.204,-0.143,0.951,10.986,-11.78,-0.732
0.178,-0.193,1.009,14.343,-12.878,-0.366
0.112,-0.253,1.058,15.869,-12.39,-0.244
0.081,-0.294,1.071,13.794,-8.972,0
0.101,-0.262,1.053,8.301,-3.784,-1.16
0.166,-0.196,1.007,2.197,1.221,-3.296
0.229,-0.119,0.97,-0.793,4.15,-6.531
0.289,-0.122,0.953,0.61,3.723,-10.559
0.295,-0.189,0.946,3.174,1.587,-13.916
0.26,-0.263,0.943,3.479,-0.366,-16.296
0.223,-0.301,0.933,0.854,-1.099,-17.029
0.221,-0.298,0.918,-2.197,-1.038,-16.418
0.246,-0.25,0.919,-4.028,-1.221,-14.893
0.252,-0.246,0.932,-2.686,-2.747,-12.573
0.209,-0.284,0.963,0.549,-4.822,-9.277
0.124,-0.302,0.989,2.808,-5.188,-6.226
0.114,-0.319,0.969,3.235,-2.808,-3.479
0.185,-0.289,0.929,1.587,0.671,-2.014
0.289,-0.202,0.897,0.244,2.075,-2.075
0.327,-0.139,0.895,1.892,0.793,-3.418
0.292,-0.166,0.918,6.348,-1.648,-5.188
0.238,-0.248,0.928,9.46,-2.991,-6.775
0.218,-0.281,0.909,8.24,-3.174,-8.118
0.243,-0.266,0.88,4.028,-2.869,-8.789
0.274,-0.208,0.867,0.305,-3.662,-9.399
0.265,-0.164,0.883,-0.671,-5.676,-10.071
0.201,-0.192,0.936,2.197,-7.385,-10.498
0.122,-0.294,0.971,5.005,-8.057,-10.071
0.08,-0.343,0.961,3.601,-6.958,-9.155
0.125,-0.317,0.927,-1.099,-5.31,-8.057
0.21,-0.247,0.889,-4.456,-4.944,-6.836
0.262,-0.181,0.875,-4.028,-6.958,-6.714
0.259,-0.175,0.894,0.427,-9.949,-7.324
0.218,-0.255,0.917,5.554,-12.207,-7.996
0.174,-0.324,0.933,6.836,-12.39,-8.179
0.155,-0.305,0.927,3.845,-11.23,-7.874
0.191,-0.249,0.904,1.16,-9.705,-6.958
0.238,-0.219,0.888,1.282,-9.094,-5.737
0.23,-0.206,0.91,3.235,-9.583,-5.493
0.158,-0.209,0.964,5.737,-9.644,-6.348
0.104,-0.275,0.984,7.935,-7.263,-6.958
0.128,-0.322,0.944,7.263,-2.93,-7.019
0.183,-0.277,0.887,3.235,0.366,-7.507
0.225,-0.211,0.849,0.488,0.427,-7.874
0.228,-0.197,0.837,1.892,-1.831,-7.446
0.197,-0.22,0.849,4.639,-4.761,-7.324
0.161,-0.251,0.864,6.958,-6.653,-7.263
0.139,-0.272,0.864,7.568,-7.385,-6.958
0.142,-0.274,0.85,6.409,-7.507,-7.019
0.15,-0.248,0.836,4.578,-8.118,-7.751
0.153,-0.221,0.827,3.418,-9.644,-9.155
0.129,-0.206,0.831,4.15,-11.658,-10.986
-2.163,-1.257,0.891,66.589,-266.296,35.522
-2.318,-1.144,1.075,21.851,-206.177,60.852
-2.302,-0.841,1.195,-25.269,-125.061,77.454
-2.08,-0.4,1.182,-58.716,-35.706,87.097
-1.756,-0.025,1.061,-71.594,46.265,88.196
-1.486,0.158,0.892,-63.416,111.633,81.238
-1.264,0.142,0.733,-43.152,159.119,70.496
-1.081,0.017,0.602,-23.682,192.078,59.143
-0.936,-0.133,0.513,-13.245,213.196,47.729
-0.828,-0.243,0.452,-12.451,224.365,36.011
-0.76,-0.267,0.416,-18.921,227.844,24.109
-0.709,-0.248,0.398,-27.1,226.929,13.306
-0.677,-0.219,0.4,-32.654,222.107,5.371
-0.652,-0.198,0.396,-34.18,214.539,0.854
-0.641,-0.193,0.402,-32.654,205.383,-0.977
-0.65,-0.193,0.436,-28.625,194.946,-0.793
-0.693,-0.193,0.49,-22.583,183.472,1.648
-0.76,-0.224,0.539,-14.709,172.119,6.042
-0.839,-0.296,0.599,-6.409,163.391,12.451
-0.957,-0.382,0.657,0.549,157.41,20.081
-1.084,-0.483,0.705,4.822,154.907,28.198
-1.173,-0.548,0.736,4.761,156.494,36.499
-1.233,-0.567,0.76,1.343,160.706,44.617
-1.319,-0.554,0.79,-2.197,166.992,52.612
-1.36,-0.545,0.811,-3.784,175.72,61.279
-1.342,-0.536,0.826,-4.395,186.401,70.313
-1.316,-0.502,0.823,-4.333,196.289,78.613
-1.246,-0.458,0.791,-3.601,204.163,86.182
-1.152,-0.413,0.74,-2.625,209.351,93.018
-1.039,-0.378,0.683,-1.343,210.571,97.9
-0.928,-0.342,0.646,-0.183,206.726,100.647
-0.852,-0.312,0.637,-0.488,198.364,101.44
-0.846,-0.28,0.635,-2.625,186.34,100.769
-0.86,-0.25,0.646,-5.676,173.523,98.633
-0.885,-0.225,0.672,-8.667,161.865,95.642
-0.938,-0.205,0.735,-11.475,151.978,92.346
-1.068,-0.14,0.81,-11.536,145.02,89.6
-1.141,-0.12,0.841,-8.301,144.836,89.478
-1.116,-0.174,0.819,-5.31,150.513,91.064
-1.028,-0.23,0.751,-6.226,157.776,90.82
-0.907,-0.258,0.663,-12.207,162.72,87.036
-0.805,-0.267,0.597,-20.996,162.964,79.956
-0.717,-0.215,0.56,-30.518,158.508,70.129
-0.69,-0.126,0.54,-37.659,149.902,59.448
-0.671,-0.074,0.526,-39.185,139.954,50.232
-0.655,-0.069,0.513,-36.072,130.005,42.725
-0.64,-0.098,0.518,-30.457,121.155,36.438
-0.6,-0.128,0.523,-24.292,112.915,31.067
-0.498,-0.135,0.546,-18.25,104.919,26.55
-0.444,-0.113,0.6,-11.475,96.619,23.743
-0.436,-0.109,0.637,-2.93,90.21,24.292
-0.421,-0.187,0.677,5.188,87.585,27.893
-0.449,-0.277,0.706,9.644,87.158,32.654
-0.443,-0.351,0.701,8.972,89.172,37.231
-0.374,-0.369,0.687,2.808,92.468,41.26
-0.273,-0.297,0.671,-5.676,94.055,43.213
-0.164,-0.19,0.647,-12.878,92.468,44.189
-0.101,-0.104,0.635,-16.968,87.585,44.434
-0.09,-0.049,0.63,-17.578,80.75,43.457
-0.126,-0.023,0.632,-15.93,74.036,41.382
-0.179,-0.022,0.634,-13,69.275,38.452
-0.184,-0.061,0.646,-10.132,66.895,35.156
-0.15,-0.093,0.661,-8.667,65.43,30.518
-0.127,-0.093,0.663,-8.057,63.049,25.208
-0.119,-0.081,0.648,-7.324,60.12,20.752
-0.102,-0.097,0.643,-5.798,57.678,18.677
-0.135,-0.103,0.663,-4.089,54.871,17.7
-0.159,-0.128,0.682,-2.075,54.016,17.944
-0.145,-0.171,0.702,-1.038,55.237,18.86
-0.146,-0.195,0.695,-1.404,56.152,18.555
-0.146,-0.153,0.664,-2.502,57.495,17.517
-0.117,-0.112,0.626,-2.502,59.082,17.151
-0.041,-0.121,0.599,-0.793,59.692,17.273
0.005,-0.141,0.558,0.183,57.8,16.663
0.006,-0.163,0.52,-1.648,53.223,14.648
-0.022,-0.149,0.488,-5.005,48.157,11.841
-0.076,-0.099,0.469,-8.362,43.518,9.155
-0.121,-0.06,0.474,-8.85,39.795,7.202
-0.114,-0.079,0.536,-6.042,35.95,5.859
-0.265,-0.081,0.631,-0.305,32.41,4.822
-0.407,-0.12,0.691,6.958,34.302,5.676
-0.371,-0.196,0.659,11.414,43.884,8.362
-0.174,-0.22,0.568,9.216,54.993,9.094
0.06,-0.163,0.483,1.953,60.242,6.104
0.247,-0.067,0.419,-4.761,56.03,-0.549
0.277,0.041,0.399,-6.287,45.105,-8.118
0.226,0.065,0.411,-0.732,32.837,-14.099
0.151,-0.023,0.439,8.057,22.888,-15.991
0.091,-0.142,0.474,13.855,15.198,-14.954
0.074,-0.214,0.508,13.428,8.24,-12.695
0.094,-0.227,0.56,8.972,1.465,-9.949
0.106,-0.181,0.623,4.333,-4.395,-7.446
0.073,-0.134,0.687,2.991,-8.423,-5.005
0.073,-0.157,0.721,5.31,-9.766,-2.441
0.11,-0.184,0.717,7.263,-10.315,-1.038
0.169,-0.162,0.7,7.385,-11.658,-1.709
0.235,-0.135,0.687,7.202,-14.709,-3.296
0.303,-0.121,0.693,7.385,-19.531,-5.615
0.327,-0.112,0.713,8.118,-25.391,-8.301
0.313,-0.125,0.744,9.46,-31.189,-10.498
0.27,-0.144,0.788,10.559,-36.011,-11.23
0.218,-0.164,0.851,11.23,-39.307,-10.62
0.176,-0.207,0.917,11.719,-40.894,-8.85
0.133,-0.251,0.976,11.353,-41.077,-6.958
0.089,-0.252,1.03,9.888,-38.94,-5.554
0.054,-0.246,1.074,8.728,-34.241,-4.211
0.095,-0.254,1.06,8.179,-26.978,-2.991
0.198,-0.235,1.006,6.897,-19.958,-3.174
0.278,-0.2,0.964,4.822,-16.296,-5.066
0.311,-0.193,0.951,4.395,-16.602,-8.545
0.319,-0.204,0.97,5.066,-18.86,-12.817
0.282,-0.211,1.019,6.531,-20.813,-16.663
0.247,-0.235,1.056,8.911,-21.545,-19.104
0.243,-0.294,1.059,11.23,-20.02,-19.165
0.255,-0.331,1.048,10.742,-17.761,-18.494
0.249,-0.315,1.037,7.751,-16.052,-18.005
0.232,-0.288,1.012,5.371,-14.832,-17.517
0.236,-0.28,0.973,4.7,-13.794,-17.029
0.237,-0.267,0.929,4.822,-13.733,-16.907
-0.421,-0.431,2.026,19.775,-320.068,-47.302
-0.529,-0.817,2.313,12.207,-361.206,-63.538
-0.44,-1.004,2.267,-2.991,-397.949,-81.055
-0.555,-1.085,2.149,-27.039,-436.707,-98.267
-0.868,-0.789,1.96,-52.368,-470.093,-112.549
-0.479,-0.2,1.509,-67.871,-488.953,-120.728
-0.605,-0.298,0.832,-43.091,-512.39,-116.394
-2.625,-1.025,0.55,3.174,-573.486,-76.172
-4,-2.72,1.949,36.255,-628.601,4.456
-4,-4,3.411,27.161,-525.513,81.421
-4,-3.915,3.898,-84.29,-230.225,132.69
-3.157,-0.685,3.405,-248.413,92.224,121.826
-2.075,1.965,3.133,-273.315,263.55,51.27
-1.572,1.597,2.591,-109.009,331.177,-6.287
-1.528,-0.326,2.058,75.989,359.741,-22.278
-2.039,-1.993,1.816,145.813,373.901,-15.93
-2.678,-2.542,1.737,105.286,401.245,8.545
-3.028,-2.019,1.575,14.343,444.885,52.673
-3.144,-0.953,1.333,-58.472,494.141,99.06
-3.096,-0.061,1.031,-77.515,537.231,132.385
-2.91,0.219,0.671,-46.204,567.383,153.198
-2.727,0.066,0.311,0.183,579.895,166.504
-2.604,-0.093,0.052,32.471,575.989,174.866
-2.593,-0.113,-0.08,45.776,559.265,180.237
-2.705,-0.012,-0.147,49.5,534.729,184.204
-2.85,0.048,-0.193,52.49,506.897,185.913
-2.977,0.179,-0.26,52.917,480.652,181.702
-3.053,0.232,-0.336,53.833,456.543,172.302
-3.051,0.179,-0.444,50.293,435.059,162.659
-2.957,0.091,-0.541,36.743,413.696,153.32
-2.845,0.068,-0.631,13.794,390.503,144.287
-2.764,0.107,-0.732,-12.939,365.234,137.39
-2.701,0.201,-0.847,-38.635,339.05,133.057
-2.613,0.262,-0.954,-58.838,312.439,130.676
-2.448,0.318,-1.058,-75.317,285.4,127.747
-2.264,0.556,-1.117,-88.684,257.446,121.155
-2.125,0.84,-1.121,-90.21,227.722,112.488
-1.973,0.932,-1.124,-75.5,197.449,103.271
-1.733,0.738,-1.129,-53.894,168.274,91.736
-1.466,0.499,-1.12,-40.649,139.282,74.036
-1.167,0.332,-1.053,-39.612,109.924,51.636
-0.896,0.296,-0.927,-44.189,81.482,29.114
-0.732,0.317,-0.753,-46.387,54.565,10.254
-0.608,0.312,-0.57,-40.283,31.555,-0.549
-0.55,0.292,-0.417,-26.001,15.076,-4.761
-0.464,0.207,-0.313,-7.69,4.883,-5.127
-0.325,0.063,-0.24,8.362,-0.549,-3.906
-0.15,-0.025,-0.168,15.564,-4.944,-3.357
-0.051,-0.008,-0.055,15.686,-10.437,-4.211
-0.038,0.023,0.078,15.198,-15.32,-4.761
-0.1,0.016,0.211,16.785,-17.212,-4.517
-0.138,0.035,0.282,20.02,-14.832,-3.296
-0.047,0.04,0.308,23.56,-9.277,-1.099
0.138,0.042,0.311,25.452,-4.883,1.526
0.31,0.035,0.341,26.062,-5.188,2.258
0.347,0.057,0.41,25.757,-10.498,0.427
0.257,0.076,0.505,26.001,-16.663,-2.136
0.182,0.054,0.607,27.893,-19.958,-4.089
0.207,-0.009,0.696,30.457,-20.325,-5.615
0.258,-0.027,0.756,31.006,-19.958,-8.728
0.255,-0.07,0.813,30.457,-21.057,-12.146
0.261,-0.149,0.848,28.137,-22.949,-14.282
0.212,-0.176,0.906,21.79,-25.574,-16.296
0.137,-0.149,0.979,15.808,-26.978,-17.395
0.113,-0.151,1.025,13.367,-24.963,-15.991
0.118,-0.161,1.067,13.123,-21.301,-14.16
0.21,-0.154,1.108,13.977,-17.578,-12.939
0.294,-0.205,1.118,15.381,-14.587,-12.817
0.312,-0.271,1.122,15.32,-14.526,-14.404
0.32,-0.312,1.12,12.695,-14.893,-16.602
0.359,-0.313,1.114,8.301,-14.954,-18.127
0.393,-0.271,1.119,4.578,-14.771,-18.433
0.38,-0.23,1.13,3.967,-14.526,-17.151
0.378,-0.227,1.154,5.737,-13.306,-14.954
0.375,-0.222,1.169,8.484,-11.841,-13.245
0.381,-0.278,1.159,10.01,-9.338,-12.085
0.383,-0.328,1.141,7.446,-5.92,-12.146
0.361,-0.32,1.129,1.587,-3.357,-13.306
0.36,-0.305,1.112,-3.906,-1.953,-14.343
0.397,-0.322,1.076,-7.141,-2.014,-15.015
0.439,-0.323,1.039,-8.667,-3.418,-16.296
0.464,-0.304,1.013,-8.362,-5.432,-17.517
0.48,-0.305,0.99,-6.226,-7.324,-17.578
0.474,-0.315,0.976,-4.089,-9.766,-16.907
0.391,-0.31,0.993,-1.831,-12.207,-15.503
0.302,-0.349,1.015,0.61,-14.343,-13.489
0.23,-0.377,1.037,2.075,-14.954,-11.963
0.161,-0.342,1.047,1.953,-14.16,-10.681
0.192,-0.333,1.022,2.075,-11.353,-9.521
0.239,-0.268,1.001,2.075,-8.789,-9.277
0.265,-0.216,0.994,2.808,-7.69,-9.705
0.292,-0.243,0.984,4.578,-7.141,-9.46
0.323,-0.271,0.959,4.15,-6.287,-9.888
0.333,-0.259,0.935,1.038,-5.676,-10.864
0.355,-0.232,0.913,-2.136,-5.005,-11.658
0.396,-0.229,0.898,-3.845,-4.639,-11.353
0.399,-0.225,0.906,-4.639,-5.493,-11.23
0.34,-0.229,0.932,-4.15,-5.981,-10.986
0.265,-0.252,0.957,-2.502,-4.7,-10.193
0.223,-0.28,0.956,-1.282,-1.953,-8.911
0.224,-0.318,0.935,-1.77,1.099,-7.141
0.217,-0.307,0.903,-4.333,3.296,-5.737
0.227,-0.266,0.865,-7.08,3.723,-4.883
0.26,-0.226,0.829,-7.69,2.747,-4.7
0.286,-0.205,0.803,-6.165,0.61,-5.554
0.263,-0.205,0.799,-3.54,-2.502,-7.812
0.211,-0.207,0.805,-1.343,-5.92,-10.925
0.158,-0.225,0.818,0.061,-7.629,-13.367
0.119,-0.242,0.826,0.305,-8.545,-14.648
0.118,-0.26,0.826,-0.61,-8.423,-14.587
0.147,-0.269,0.823,-2.563,-8.362,-13.916
0.162,-0.261,0.825,-4.333,-9.277,-13.672
0.153,-0.257,0.833,-5.005,-10.559,-13.794
0.141,-0.255,0.84,-4.089,-11.108,-13.794
0.12,-0.255,0.844,-2.319,-10.986,-13.733
0.123,-0.25,0.835,-0.244,-10.437,-13.55
0.156,-0.252,0.826,1.526,-9.949,-13.55
0.189,-0.249,0.822,2.38,-11.047,-14.587
0.204,-0.258,0.823,3.479,-13,-15.808
-2.803,-1.852,0.953,78.857,-368.896,16.785
-3.499,-2.169,1.388,45.532,-320.74,90.82
-3.674,-1.787,1.725,-19.287,-210.999,140.442
-3.191,-1.087,1.743,-80.811,-66.101,166.992
-2.443,-0.115,1.55,-118.713,62.622,166.504
-1.895,0.66,1.347,-113.464,150.391,141.602
-1.591,0.814,1.189,-58.655,203.186,110.657
-1.411,0.401,0.998,10.864,231.873,88.745
-1.312,-0.099,0.838,58.105,247.437,74.219
-1.312,-0.398,0.752,71.655,255.31,61.646
-1.339,-0.515,0.717,61.401,260.376,55.603
-1.378,-0.544,0.698,40.466,263.367,59.448
-1.474,-0.481,0.715,18.616,265.137,70.496
-1.573,-0.355,0.735,2.441,268.738,87.158
-1.588,-0.259,0.718,-6.409,275.94,107.91
-1.51,-0.208,0.672,-10.864,284.241,129.578
-1.372,-0.173,0.613,-13.672,289.49,147.949
-1.225,-0.174,0.552,-16.418,289.429,160.95
-1.191,-0.194,0.546,-19.592,283.875,167.358
-1.328,-0.212,0.569,-21.423,276.062,168.457
-1.429,-0.262,0.554,-22.583,273.132,165.649
-1.429,-0.296,0.503,-26.55,275.269,159.973
-1.366,-0.283,0.445,-31.86,278.809,150.94
-1.249,-0.203,0.388,-36.56,279.785,139.648
-1.119,-0.109,0.342,-37.598,275.757,126.953
-1.003,-0.091,0.32,-34.546,266.602,114.807
-0.951,-0.115,0.317,-31.128,253.906,101.868
-0.974,-0.138,0.327,-28.442,240.906,88.806
-0.989,-0.182,0.331,-26.184,229.858,78.369
-0.969,-0.232,0.32,-25.757,221.069,71.533
-0.937,-0.267,0.31,-27.344,214.172,67.627
-0.894,-0.241,0.304,-29.846,206.848,66.711
-0.855,-0.196,0.301,-31.555,197.937,68.542
-0.849,-0.172,0.298,-31.189,187.012,73.669
-0.877,-0.181,0.273,-30.64,174.866,80.2
-0.881,-0.207,0.238,-31.677,162.964,86.243
-0.858,-0.206,0.214,-35.4,150.879,89.233
-0.821,-0.133,0.208,-40.222,138.977,88.867
-0.787,-0.055,0.227,-42.542,127.686,85.999
-0.767,-0.036,0.252,-40.466,117.432,81.726
-0.791,-0.059,0.269,-35.889,108.459,75.317
-0.818,-0.094,0.278,-30.945,101.379,67.566
-0.798,-0.111,0.283,-26.978,96.985,59.753
-0.73,-0.11,0.299,-23.865,93.994,52.307
-0.687,-0.107,0.336,-19.47,90.576,46.082
-0.625,-0.136,0.361,-13.672,87.219,41.138
-0.532,-0.153,0.36,-8.606,84.473,38.147
-0.443,-0.156,0.345,-5.249,81.238,36.499
-0.359,-0.139,0.334,-3.418,77.148,35.583
-0.277,-0.155,0.333,-2.319,71.045,35.4
-0.212,-0.186,0.336,-2.563,62.744,34.607
-0.169,-0.148,0.36,-5.005,53.406,31.738
-0.154,-0.079,0.396,-6.653,44.8,28.198
-0.143,-0.006,0.428,-5.188,38.208,24.719
-0.134,0.014,0.462,0.305,33.936,22.339
-0.11,-0.032,0.486,7.019,30.64,20.264
-0.091,-0.087,0.499,11.047,27.344,17.761
-0.102,-0.112,0.515,11.414,24.231,14.648
-0.122,-0.116,0.543,10.01,22.034,12.024
-0.151,-0.12,0.579,9.094,21.423,9.888
-0.175,-0.122,0.607,9.583,22.888,8.789
-0.151,-0.14,0.609,10.62,26.062,8.85
-0.079,-0.134,0.579,10.986,28.992,8.301
0.001,-0.109,0.538,10.803,29.968,7.69
0.063,-0.102,0.512,10.803,27.466,6.775
0.104,-0.094,0.516,10.681,22.461,5.188
0.107,-0.075,0.55,10.742,16.296,2.625
0.105,-0.091,0.583,11.719,10.376,0.427
0.119,-0.091,0.604,12.817,5.615,-1.343
0.119,-0.106,0.625,13.245,1.953,-2.563
0.104,-0.139,0.645,13.489,-0.549,-2.869
0.063,-0.168,0.673,12.39,-2.563,-3.174
0.048,-0.205,0.715,10.559,-4.15,-3.357
0.045,-0.208,0.747,8.789,-5.005,-3.357
0.069,-0.182,0.78,7.751,-5.371,-3.174
0.078,-0.14,0.802,8.423,-5.676,-2.686
0.08,-0.158,0.813,10.437,-5.676,-1.831
0.089,-0.193,0.81,11.23,-5.737,-1.526
0.12,-0.214,0.81,8.606,-6.409,-2.686
0.163,-0.217,0.824,5.066,-8.118,-4.822
0.214,-0.195,0.841,2.136,-10.071,-7.507
0.205,-0.186,0.886,1.526,-12.451,-9.338
0.131,-0.206,0.94,3.174,-13.855,-9.766
0.075,-0.27,0.962,4.578,-12.268,-9.338
0.088,-0.321,0.955,2.93,-8.606,-9.277
0.186,-0.324,0.93,-1.343,-5.005,-10.681
0.245,-0.253,0.907,-5.676,-3.235,-13.428
0.239,-0.19,0.896,-5.798,-2.686,-16.174
0.228,-0.178,0.884,-1.221,-2.502,-17.944
0.222,-0.232,0.869,4.822,-2.869,-19.104
0.209,-0.307,0.875,8.728,-3.54,-19.714
0.237,-0.359,0.888,8.85,-5.127,-20.081
0.276,-0.346,0.888,6.104,-7.385,-20.569
0.305,-0.297,0.89,3.784,-9.216,-19.653
0.316,-0.244,0.893,4.822,-11.047,-16.907
0.302,-0.245,0.897,7.751,-13.062,-12.634
0.258,-0.288,0.895,10.437,-15.198,-8.057
0.225,-0.326,0.896,9.583,-16.541,-4.333
0.164,-0.314,0.91,5.676,-17.456,-2.502
0.074,-0.268,0.931,2.136,-17.578,-1.16
0.009,-0.249,0.932,0.793,-16.296,0.61
-0.018,-0.251,0.91,0.61,-14.771,1.709
0.013,-0.269,0.887,0.183,-13.855,1.038
0.075,-0.278,0.871,-0.854,-14.465,-1.404
0.111,-0.24,0.871,-2.502,-16.418,-5.432
0.109,-0.19,0.893,-1.77,-18.311,-10.498
0.093,-0.213,0.925,2.502,-19.47,-14.221
0.088,-0.298,0.94,6.897,-19.653,-16.357
0.093,-0.363,0.944,7.568,-18.86,-18.616
0.113,-0.357,0.943,4.883,-17.639,-20.325
0.142,-0.308,0.938,1.953,-17.09,-20.813
0.167,-0.272,0.931,2.014,-16.602,-19.714
0.174,-0.262,0.935,4.028,-16.724,-17.639
0.152,-0.286,0.943,6.775,-17.395,-15.198
0.124,-0.331,0.942,8.362,-18.25,-13.062
0.096,-0.359,0.94,6.958,-19.043,-11.536
0.096,-0.347,0.954,3.784,-19.47,-10.681
0.145,-0.312,0.973,0.977,-19.287,-10.498
0.18,-0.269,0.989,0.366,-19.348,-10.803
-1.643,-0.427,1.763,-7.568,-175.171,-16.907
-1.614,-0.856,1.898,19.409,-144.409,24.414
-1.331,-1.096,1.836,30.762,-105.774,60.974
-1.034,-0.985,1.732,21.484,-71.594,81.848
-0.835,-0.759,1.654,6.104,-47.485,89.294
-0.74,-0.528,1.62,-3.784,-32.227,88.562
-0.737,-0.315,1.626,-4.211,-21.545,80.627
-0.791,-0.186,1.665,6.836,-11.963,70.068
-0.814,-0.131,1.698,24.719,-2.563,58.899
-0.813,-0.161,1.701,44.861,7.812,49.194
-0.795,-0.258,1.679,62.439,18.86,41.565
-0.768,-0.369,1.678,72.754,29.663,36.255
-0.841,-0.446,1.724,76.294,39.185,33.936
-0.953,-0.477,1.788,75.562,49.622,37.109
-1.107,-0.557,1.876,73.12,63.354,47.485
-1.303,-0.679,1.896,66.895,78.552,64.392
-1.429,-0.787,1.848,53.467,95.398,83.984
-1.497,-0.78,1.773,31.799,112.732,100.83
-1.529,-0.666,1.693,7.324,129.089,113.037
-1.537,-0.508,1.616,-13.062,144.897,120.422
-1.532,-0.333,1.535,-25.635,159.485,123.535
-1.515,-0.225,1.455,-30.212,172.974,124.451
-1.49,-0.192,1.378,-29.846,185.242,123.23
-1.49,-0.22,1.322,-29.175,196.167,120.605
-1.575,-0.288,1.285,-30.823,205.444,115.845
-1.75,-0.325,1.254,-34.058,216.309,110.413
-1.884,-0.398,1.202,-38.696,232.971,106.323
-1.916,-0.482,1.129,-45.898,253.784,103.577
-1.882,-0.519,1.025,-55.664,275.696,99.792
-1.796,-0.485,0.894,-65.857,294.312,94.727
-1.655,-0.464,0.742,-73.547,308.105,90.332
-1.555,-0.414,0.622,-78.979,315.613,86.304
-1.475,-0.363,0.523,-81.909,317.383,82.947
-1.408,-0.299,0.454,-81.116,315.247,81.36
-1.364,-0.22,0.411,-76.66,309.692,81.299
-1.331,-0.191,0.378,-68.542,300.659,83.435
-1.307,-0.222,0.339,-58.594,289.673,86.731
-1.334,-0.268,0.297,-50.842,277.344,89.478
-1.365,-0.29,0.263,-46.265,266.357,91.187
-1.395,-0.275,0.247,-44.006,256.592,92.285
-1.432,-0.234,0.226,-42.053,247.314,93.445
-1.444,-0.22,0.207,-38.818,238.525,94.727
-1.416,-0.26,0.181,-35.706,229.919,95.459
-1.387,-0.233,0.126,-34.973,220.764,92.896
-1.379,-0.178,0.059,-34.546,212.219,88.562
-1.319,-0.21,-0.004,-33.081,203.43,84.656
-1.283,-0.223,-0.046,-33.142,193.42,79.346
-1.249,-0.176,-0.074,-33.569,183.167,71.838
-1.249,-0.081,-0.083,-31.555,174.561,64.27
-1.219,-0.018,-0.11,-24.292,168.03,57.678
-1.133,-0.011,-0.158,-13.611,162.537,52.063
-1.02,-0.036,-0.229,-2.991,154.48,46.082
-0.877,-0.086,-0.296,4.456,142.456,39.185
-0.769,-0.092,-0.338,7.263,125.793,30.762
