aX,aY,aZ,gX,gY,gZ
-3.808,0.275,-0.178,-53.284,344.36,196.411
-3.998,0.461,-0.336,-67.566,324.89,184.326
-4,0.56,-0.588,-72.449,314.453,171.204
-3.985,0.619,-0.902,-74.158,308.167,156.799
-3.667,0.752,-1.222,-75.256,299.5,137.207
-3.265,0.966,-1.511,-72.021,280.396,110.84
-2.884,1.06,-1.728,-57.983,248.413,77.209
-2.558,0.925,-1.841,-37.109,203.796,38.513
-2.292,0.717,-1.86,-22.034,148.682,-1.404
-2.085,0.509,-1.758,-16.663,88.318,-37.964
-1.91,0.334,-1.597,-19.287,26.245,-65.247
-1.783,0.215,-1.367,-25.574,-32.837,-79.651
-1.681,0.184,-1.112,-30.762,-86.243,-82.52
-1.595,0.156,-0.845,-30.396,-131.348,-75.5
-1.576,0.15,-0.535,-23.926,-167.358,-62.561
-1.627,0.121,-0.2,-12.634,-192.139,-48.218
-1.643,-0.005,0.104,-0.793,-203.308,-34.119
-1.573,-0.122,0.353,5.859,-202.759,-24.109
-1.374,-0.163,0.469,5.371,-194.702,-19.958
-1.094,-0.112,0.484,-0.244,-185.73,-21.79
-0.842,0.008,0.452,-5.31,-180.298,-29.48
-0.65,0.141,0.429,-4.822,-180.908,-41.382
-0.568,0.234,0.46,3.174,-186.829,-55.054
-0.608,0.205,0.559,17.395,-195.374,-68.42
-0.714,0.046,0.71,32.41,-201.965,-79.59
-0.817,-0.16,0.86,41.26,-205.811,-87.219
-0.89,-0.251,0.967,40.588,-207.092,-89.844
-0.842,-0.35,1.015,33.691,-205.566,-88.013
-0.825,-0.362,1.055,22.4,-206.604,-82.52
-0.789,-0.306,1.075,9.888,-208.313,-75.073
-0.75,-0.232,1.085,0.61,-210.571,-68.115
-0.723,-0.166,1.098,-4.517,-212.891,-62.683
-0.729,-0.106,1.134,-5.676,-215.393,-59.998
-0.735,-0.095,1.175,-3.662,-216.858,-59.753
-0.749,-0.122,1.248,-0.793,-217.285,-60.974
-0.798,-0.169,1.315,1.038,-216.736,-62.866
-0.848,-0.221,1.38,0.549,-214.294,-64.148
-0.899,-0.254,1.449,-2.686,-208.923,-64.392
-0.925,-0.246,1.479,-7.08,-201.111,-64.758
-0.899,-0.221,1.486,-10.925,-191.711,-65.857
-0.883,-0.193,1.494,-12.268,-183.411,-68.176
-0.868,-0.231,1.467,-10.864,-176.147,-71.106
-0.852,-0.297,1.44,-9.949,-169.312,-73.242
-0.911,-0.327,1.466,-10.437,-161.926,-73.914
-0.953,-0.316,1.498,-11.108,-152.161,-72.449
-0.915,-0.289,1.547,-11.292,-139.282,-69.031
-0.866,-0.304,1.534,-9.705,-127.502,-66.956
-0.801,-0.319,1.473,-8.484,-117.92,-66.711
-0.743,-0.275,1.442,-8.484,-110.168,-69.336
-0.755,-0.177,1.462,-6.226,-104.065,-74.707
-0.787,-0.143,1.483,1.343,-97.29,-81.299
-0.812,-0.197,1.48,11.475,-87.769,-88.44
-0.796,-0.277,1.447,19.165,-75.5,-96.497
-0.778,-0.316,1.465,22.278,-61.829,-105.225
-0.801,-0.362,1.53,23.804,-47.424,-113.098
-0.766,-0.475,1.534,24.231,-32.227,-117.859
-0.681,-0.562,1.481,19.958,-17.212,-118.164
-0.553,-0.584,1.393,12.207,-5.737,-114.441
-0.452,-0.563,1.32,4.517,0.854,-107.056
-0.407,-0.566,1.371,0.854,3.418,-96.924
-0.52,-0.625,1.509,2.014,5.371,-84.778
-0.638,-0.72,1.604,4.639,12.573,-69.824
-0.576,-0.775,1.555,4.15,26.978,-53.04
-0.39,-0.727,1.389,0.549,41.443,-37.903
-0.219,-0.586,1.207,-2.014,48.767,-26.184
-0.164,-0.445,1.13,1.526,48.218,-18.188
-0.21,-0.397,1.163,12.451,43.945,-12.756
-0.301,-0.47,1.236,26.123,41.199,-8.179
-0.357,-0.559,1.293,34.546,41.687,-3.784
-0.373,-0.53,1.344,35.767,44.617,0.183
-0.457,-0.351,1.544,34.973,48.218,4.822
-0.673,-0.02,2.302,43.823,58.777,13.794
-0.104,-1.218,2.422,81.726,96.008,39.185
1.17,-1.852,1.334,94.849,138.489,75.134
0.926,-1.432,2.064,29.358,128.967,92.651
1.233,-0.936,1.802,-10.986,134.399,110.779
0.601,-0.497,1.475,-0.732,146.606,114.075
-0.1,-0.982,1.308,16.113,138.184,76.294
-0.166,-0.804,1.094,3.723,124.268,34.363
-0.223,-0.073,1.21,-7.263,103.699,17.944
-0.128,-0.044,1.12,-10.498,87.952,10.254
-0.055,-0.642,0.985,-10.01,76.599,3.54
-0.048,-0.662,0.935,-20.081,62.256,-1.465
-0.17,-0.234,0.991,-34.546,47.913,-9.277
-0.315,0.074,1.009,-39.856,37.476,-15.686
-0.463,-1.319,1.955,12.573,-401.794,-88.013
-0.521,-1.132,1.832,-30.273,-405.457,-101.44
-0.071,-0.928,1.452,-68.359,-408.691,-111.633
0.307,-0.801,0.991,-98.328,-414.429,-117.859
0.556,-0.54,0.776,-127.563,-425.354,-120.239
0.576,-0.01,1.017,-130.737,-437.805,-118.53
-1.078,-0.238,2.249,-84.167,-463.806,-103.149
-4,-2.022,4,-11.963,-431.641,-33.752
-3.994,-3.997,4,19.409,-223.328,73.364
-1.537,-3.766,3.654,-76.721,50.232,151.978
0.55,-1.722,2.305,-219.91,221.924,177.979
1.397,0.734,1.849,-280.334,273.132,144.653
1.215,1.855,2.022,-206.665,266.479,87.219
0.745,1.368,2.088,-49.011,265.015,33.63
0.2,0.082,2.127,95.459,273.865,-7.385
-0.469,-1.138,2.234,167.419,291.443,-34.302
-1.304,-1.761,2.451,167.664,318.481,-40.588
-1.888,-1.73,2.572,132.812,359.741,-18.188
-2.281,-1.489,2.505,99.548,403.87,32.288
-2.44,-1.332,2.253,78.674,440.857,96.741
-2.59,-1.197,2.091,62.744,460.937,157.288
-2.876,-0.857,2.045,45.593,462.036,209.351
-3.166,-0.599,2.081,35.034,451.294,249.756
-3.335,-0.44,2.152,33.569,436.646,276.428
-3.611,-0.37,2.208,36.133,419.373,289.246
-4,-0.393,2.18,36.743,404.663,293.091
-4,-0.485,1.98,34.241,399.353,289.795
-4,-0.353,1.582,23.376,402.954,281.067
-4,-0.211,1.057,6.47,408.63,266.174
-4,-0.177,0.561,-16.235,412.354,239.807
-4,-0.042,0.183,-48.279,411.56,198.303
-4,0.293,-0.191,-83.313,402.649,149.597
-3.52,0.816,-0.533,-100.83,384.094,100.342
-2.874,1.127,-0.814,-88.623,353.699,55.725
-2.393,0.892,-1.004,-54.382,312.439,19.897
-2.141,0.383,-1.111,-23.315,262.39,-9.277
-2.07,0.048,-1.17,-12.268,208.862,-39.063
-2.058,0.057,-1.145,-14.282,154.358,-62.256
-2.109,0.188,-1.044,-13.428,103.943,-71.533
-2.153,0.251,-0.983,-2.563,60.425,-68.359
-2.104,0.153,-0.944,12.695,23.682,-55.054
-1.963,-0.023,-0.935,22.278,-7.935,-37.72
-1.81,-0.162,-0.903,19.226,-38.696,-20.203
-1.699,-0.13,-0.798,5.127,-69.397,-6.226
-1.644,0.09,-0.648,-10.132,-96.436,3.113
-1.569,0.386,-0.507,-16.663,-115.54,10.254
-1.45,0.63,-0.418,-9.827,-126.404,14.038
-1.254,0.697,-0.386,7.141,-132.263,10.62
-1.068,0.617,-0.369,23.804,-137.024,-0.977
-0.971,0.506,-0.324,31.433,-142.273,-19.775
-0.9,0.425,-0.251,29.297,-146.79,-41.87
-0.859,0.388,-0.148,21.545,-149.963,-61.89
-0.824,0.399,-0.022,14.099,-151.855,-77.393
-0.851,0.394,0.131,11.047,-152.588,-87.708
-0.869,0.302,0.268,12.756,-151.123,-93.75
-0.844,0.14,0.364,14.282,-148.865,-96.375
-0.805,-0.001,0.44,11.23,-147.4,-96.375
-0.78,-0.043,0.513,3.479,-148.01,-94.116
-0.799,-0.081,0.606,-4.333,-150.391,-89.539
-0.828,-0.11,0.707,-10.254,-153.076,-83.496
-0.865,-0.103,0.823,-14.099,-155.151,-77.332
-0.913,-0.093,0.936,-14.526,-155.945,-71.594
-0.928,-0.12,1.016,-12.634,-154.48,-66.467
-0.917,-0.169,1.086,-10.925,-152.039,-63.171
-0.924,-0.18,1.148,-10.437,-150.085,-62.012
-0.934,-0.151,1.194,-10.315,-149.231,-61.157
-0.933,-0.126,1.229,-8.728,-149.109,-59.998
-0.953,-0.131,1.286,-5.371,-149.963,-59.082
-0.998,-0.142,1.371,-1.282,-151.306,-59.021
-1.058,-0.194,1.49,2.991,-151.733,-59.143
-1.149,-0.286,1.634,5.615,-150.085,-59.082
-1.221,-0.386,1.727,4.7,-144.897,-58.594
-1.183,-0.417,1.743,-1.831,-135.986,-57.983
-1.053,-0.361,1.689,-11.536,-126.587,-58.655
-0.93,-0.286,1.637,-18.921,-120.605,-61.34
-0.904,-0.249,1.648,-19.958,-119.202,-65.979
-0.952,-0.325,1.701,-16.174,-119.629,-70.984
-0.996,-0.417,1.782,-12.146,-117.249,-75.073
-1.02,-0.478,1.871,-10.193,-110.291,-77.637
-0.93,-0.546,1.853,-10.925,-99.304,-78.247
-0.761,-0.567,1.776,-14.954,-88.318,-77.637
-0.608,-0.531,1.704,-19.165,-81.299,-77.148
-0.478,-0.517,1.656,-21.362,-78.491,-76.172
-0.42,-0.549,1.65,-22.034,-78.125,-72.51
-0.417,-0.602,1.68,-22.888,-77.148,-65.796
-0.423,-0.661,1.712,-24.658,-72.327,-56.824
-0.314,-0.691,1.66,-28.625,-61.951,-47.241
-0.115,-0.603,1.553,-33.752,-49.255,-38.696
0.06,-0.461,1.451,-34.363,-38.818,-32.837
0.2,-0.459,1.349,-27.466,-31.067,-29.663
0.295,-0.528,1.271,-19.226,-25.208,-28.503
0.345,-0.564,1.243,-14.404,-19.226,-28.137
0.38,-0.579,1.215,-10.925,-11.658,-27.405
0.464,-0.594,1.154,-6.775,-2.625,-24.902
0.503,-0.598,1.11,-2.014,5.432,-20.447
0.547,-0.593,1.034,3.967,11.78,-14.038
0.545,-0.508,1.013,10.925,14.709,-6.348
0.091,-0.135,1.411,24.353,14.221,1.953
-1,0.8,3.82,61.462,29.968,20.935
1.531,-2.774,1.973,156.616,128.967,68.298
0.923,-1.818,1.598,90.332,190.002,98.877
-0.624,-1.16,1.495,5.676,172.791,96.252
-0.923,-0.804,1.25,6.775,182.434,77.576
-0.203,-0.64,1.209,-2.869,166.504,51.025
0.254,-0.274,1.263,-5.432,151.001,33.081
0.091,-0.33,1.163,-6.836,134.338,15.991
-0.18,-0.481,1.052,-11.047,118.225,5.005
-0.317,-0.21,1.092,-18.005,103.455,2.38
-0.158,-0.069,1.082,-20.264,90.82,1.831
-0.167,-0.136,1.083,-20.935,76.172,2.686
-0.121,-0.043,1.073,-19.592,60.364,4.578
-0.061,0.103,1.058,-11.902,44.128,6.775
-0.147,0.03,1.023,0.305,29.846,9.583
-0.211,-0.095,0.966,10.986,18.616,12.451
-0.251,-0.161,0.918,16.357,11.23,13.55
-0.317,-0.236,0.887,17.456,6.592,12.634
-0.356,-0.267,0.864,15.442,4.272,10.681
-0.374,-0.254,0.865,11.292,4.272,7.874
-0.394,-0.235,0.878,6.836,5.066,5.31
-0.214,-0.565,2.115,19.104,-389.221,-63.293
-0.803,-1.267,2.569,29.297,-419.861,-85.022
-0.343,-1.733,2.237,19.104,-424.072,-111.023
-0.233,-1.601,2.101,-24.841,-425.659,-134.033
0.242,-1.358,1.748,-67.444,-435.181,-151.428
0.192,-1.584,1.989,-105.103,-443.359,-164.185
-2.201,-1.22,3.684,-141.846,-423.584,-142.761
-3.804,-0.75,4,-120.422,-320.984,-59.265
-2.215,-1.546,4,-36.255,-108.765,34.302
-0.202,-2.03,3.845,12.573,79.285,105.896
1.172,-1.643,2.725,-3.54,177.795,140.686
1.318,-0.649,2.42,-33.142,195.007,146.118
0.63,0.191,2.733,-20.386,185.242,132.935
-0.21,0.039,3.058,36.987,189.27,120.667
-1.035,-0.677,3.315,93.689,218.567,116.638
-1.657,-1.249,3.362,107.727,269.104,120.361
-1.913,-1.233,3.193,80.994,329.773,130.432
-2.026,-0.899,2.931,44.495,380.92,145.874
-2.223,-0.532,2.693,23.865,414.551,161.743
-2.517,-0.368,2.513,24.048,432.983,174.561
-2.862,-0.424,2.373,34.119,443.176,185.364
-3.205,-0.525,2.229,41.138,449.646,195.251
-3.448,-0.616,2.039,39.795,453.979,207.031
-3.583,-0.79,1.797,31.128,455.505,220.398
-3.659,-0.972,1.536,13.611,452.637,233.398
-3.742,-1.058,1.281,-15.137,445.068,244.019
-4,-1.098,1.025,-50.842,434.57,251.526
-4,-1.112,0.682,-87.891,426.453,256.287
-4,-0.995,0.2,-123.779,422.485,257.324
-4,-0.663,-0.311,-154.297,420.41,249.207
-4,-0.318,-0.816,-168.335,416.199,227.966
-4,0.124,-1.331,-162.537,406.616,195.068
-4,0.896,-1.744,-139.465,384.094,161.377
-4,1.326,-2.016,-84.106,347.412,125.549
-3.848,1.071,-2.307,-7.263,297.913,82.581
-3.436,0.471,-2.486,49.011,235.962,39.124
-3.22,0.007,-2.526,66.589,166.321,-12.024
-2.994,-0.069,-2.407,52.246,94.36,-59.631
-2.797,0.096,-2.206,29.968,24.048,-90.515
-2.645,0.253,-1.921,19.531,-41.26,-104.187
-2.48,0.271,-1.615,23.499,-99.243,-101.013
-2.303,0.202,-1.311,34.485,-146.179,-87.769
-2.112,0.091,-1.017,43.579,-181.519,-70.313
-1.902,0.034,-0.759,46.143,-205.75,-52.368
-1.654,0.072,-0.538,42.236,-221.13,-36.255
-1.408,0.179,-0.344,35.767,-231.201,-24.292
-1.221,0.325,-0.165,32.471,-237.366,-19.897
-1.096,0.447,-0.001,35.461,-239.319,-23.254
-1.006,0.482,0.161,44.556,-237.488,-33.081
-0.966,0.387,0.319,54.932,-232.239,-46.692
-0.956,0.196,0.463,60.913,-224.426,-62.622
-0.959,0.024,0.593,59.082,-215.332,-78.064
-0.985,-0.078,0.723,49.5,-207.275,-90.637
-1.042,-0.136,0.858,37.415,-201.111,-99.365
-1.145,-0.175,0.988,27.344,-195.74,-104.065
-1.265,-0.237,1.085,20.63,-191.467,-105.774
-1.373,-0.263,1.166,16.541,-187.622,-105.957
-1.359,-0.365,1.189,13.489,-182.922,-104.98
-1.364,-0.386,1.214,8.85,-182.129,-104.492
-1.381,-0.36,1.297,4.456,-184.937,-102.905
-1.464,-0.333,1.406,3.54,-189.758,-100.403
-1.549,-0.387,1.497,6.775,-195.618,-97.534
-1.583,-0.445,1.561,10.193,-199.463,-95.276
-1.596,-0.473,1.647,11.292,-203.064,-92.285
-1.602,-0.501,1.753,9.338,-205.872,-87.769
-1.55,-0.518,1.844,4.333,-205.017,-83.862
-1.509,-0.505,1.929,-2.258,-202.515,-80.994
-1.464,-0.476,1.97,-7.996,-200.562,-78.491
-1.391,-0.417,1.997,-12.329,-196.594,-76.355
-1.311,-0.375,2.01,-14.771,-190.857,-74.219
-1.2,-0.362,2.008,-16.418,-183.411,-72.815
-1.098,-0.355,2.016,-19.531,-175.354,-72.51
-0.982,-0.383,1.984,-24.292,-166.382,-73.669
-0.874,-0.38,1.939,-31.067,-155.823,-76.233
-0.776,-0.318,1.929,-37.109,-143.433,-78.796
-0.721,-0.342,1.949,-38.147,-129.822,-79.712
-0.603,-0.498,1.924,-36.743,-112.427,-78.491
-0.394,-0.596,1.851,-40.344,-91.675,-77.332
-0.166,-0.547,1.751,-48.645,-71.655,-77.576
0.011,-0.45,1.646,-53.345,-54.749,-78.552
0.144,-0.369,1.565,-49.927,-41.077,-79.59
0.229,-0.371,1.526,-39.307,-28.992,-80.322
0.297,-0.481,1.484,-25.024,-17.944,-79.041
0.398,-0.602,1.38,-13.794,-6.714,-74.341
0.54,-0.596,1.233,-7.69,2.441,-65.918
0.597,-0.499,1.152,-2.319,5.493,-54.932
0.409,-0.35,1.28,8.667,3.845,-42.725
-0.953,0.869,2.684,31.006,8.545,-25.513
-0.73,-1.858,3.904,120.789,82.825,35.706
2.922,-3.462,0.79,211.975,224.06,113.281
-1.373,-2.296,3.738,53.162,188.904,124.512
-0.596,-0.389,0.729,-13.55,229.431,114.746
-1.153,-0.36,1.817,-12.329,216.431,93.75
0.238,-0.934,1.452,19.958,195.435,76.538
0.142,-0.523,1.41,5.493,169.373,54.504
-0.099,-1.02,1.276,7.141,149.231,27.771
-0.183,-0.448,1.23,-9.094,126.587,10.254
-0.232,-0.148,1.157,-19.348,106.018,0.366
-0.421,-0.043,1.054,-19.043,89.539,-2.441
-0.435,0.114,1.028,-14.099,76.843,-1.587
-0.362,0.054,1.003,-4.456,67.566,2.991
-0.384,-0.028,1.01,3.418,59.082,9.46
-0.345,-0.011,0.945,8.85,50.903,13.672
-0.355,-0.107,0.888,13.55,44.312,15.32
-0.399,-0.18,0.921,16.113,36.987,16.541
-0.346,-0.25,0.884,16.602,33.142,16.357
-0.368,-0.252,0.887,14.526,31.677,13.977
-0.38,-0.219,0.878,11.108,28.564,10.803
-0.385,-0.202,0.877,8.118,26.55,8.301
-0.388,-0.198,0.876,6.287,25.33,7.202
-0.37,-0.17,0.889,4.761,23.804,7.385
-0.336,-0.207,0.899,4.211,21.606,7.08
-0.327,-0.212,0.908,3.113,18.738,6.409
-0.345,-0.18,0.923,1.77,15.625,4.944
-0.374,-0.151,0.931,1.404,12.39,4.272
-0.371,-0.14,0.924,2.38,9.888,4.272
-0.348,-0.179,0.916,4.028,7.446,4.7
-0.351,-0.2,0.908,4.456,4.883,4.517
-0.367,-0.19,0.903,3.906,2.502,3.601
-0.169,-0.501,2.139,15.625,-311.035,-44.983
-0.159,-0.797,2.395,18.799,-356.506,-61.157
-0.302,-0.899,2.61,6.592,-390.991,-80.75
-0.318,-1.182,2.388,-9.644,-411.682,-100.708
-0.333,-1.285,2.265,-36.438,-429.382,-119.873
0.04,-1.205,1.863,-63.782,-438.293,-140.686
0.533,-0.934,1.097,-85.876,-448.364,-161.865
0.012,-0.224,1.964,-78.064,-465.82,-180.725
-4,0.276,4,-4.333,-458.252,-158.264
-4,-2.49,4,109.436,-303.65,-78.003
-3.233,-4,4,117.126,-2.991,1.77
-0.362,-3.806,3.033,-16.541,214.6,58.044
0.885,-1.624,2.132,-155.273,281.311,84.595
0.647,0.623,2.25,-179.687,267.212,93.323
0.074,1.265,2.609,-70.801,253.54,106.628
-0.37,0.005,2.64,88.318,263.55,125.793
-0.991,-1.33,2.713,182.068,288.818,141.602
-1.598,-1.888,2.754,182.373,325.806,160.583
-1.982,-1.741,2.646,131.348,369.568,190.125
-2.208,-1.159,2.447,75.439,411.56,220.825
-2.362,-0.511,2.259,41.199,443.42,243.286
-2.678,-0.158,2.088,37.537,462.219,255.127
-3.016,-0.091,1.92,50.842,473.145,259.949
-3.376,-0.203,1.715,63.232,478.516,260.071
-3.635,-0.442,1.508,64.026,481.384,257.629
-3.793,-0.583,1.281,47.363,481.201,252.747
-3.994,-0.615,1.087,17.029,475.586,248.108
-4,-0.468,0.879,-18.25,466.736,245.178
-4,-0.291,0.641,-48.462,455.627,241.882
-4,-0.128,0.41,-69.336,441.406,237.366
-4,0.036,0.165,-80.322,422.974,230.225
-4,0.175,-0.111,-83.191,401.672,219.788
-4,0.357,-0.398,-80.627,378.784,204.956
-4,0.478,-0.696,-73.792,354.309,184.021
-4,0.636,-1.009,-65.491,328.857,152.954
-3.887,0.786,-1.272,-52.917,301.147,110.901
-3.726,0.839,-1.509,-32.898,269.714,61.89
-3.599,0.778,-1.699,-9.033,233.582,13.489
-3.417,0.645,-1.841,13.245,191.406,-26.917
-3.143,0.505,-1.893,28.931,143.921,-56.03
-2.823,0.45,-1.842,36.011,89.966,-72.449
-2.549,0.373,-1.702,37.537,30.823,-76.599
-2.32,0.302,-1.498,34.241,-28.015,-72.021
-2.122,0.264,-1.241,27.405,-83.801,-62.622
-1.935,0.261,-0.976,19.287,-132.568,-51.392
-1.746,0.269,-0.711,11.23,-173.035,-41.321
-1.574,0.301,-0.45,4.333,-204.956,-34.607
-1.462,0.367,-0.179,0.305,-227.295,-32.288
-1.458,0.414,0.127,2.319,-239.746,-34.851
-1.459,0.414,0.406,9.766,-240.723,-42.175
-1.375,0.324,0.607,19.409,-231.018,-52.673
-1.249,0.203,0.737,26.733,-216.492,-66.223
-1.109,0.082,0.805,28.076,-201.538,-80.933
-0.969,0.006,0.842,24.475,-190.063,-95.215
-0.871,-0.07,0.868,19.287,-184.204,-107.056
-0.842,-0.165,0.935,13.794,-183.289,-115.295
-0.886,-0.237,1.033,7.385,-184.509,-119.202
-0.91,-0.316,1.123,0.977,-185.303,-118.286
-0.903,-0.389,1.202,-5.92,-184.753,-113.159
-0.921,-0.363,1.315,-12.573,-185.608,-105.164
-0.905,-0.416,1.344,-16.541,-185.425,-95.032
-0.918,-0.427,1.392,-20.874,-187.073,-84.839
-0.943,-0.39,1.45,-25.269,-189.88,-75.317
-0.965,-0.351,1.509,-26.794,-190.613,-67.993
-0.987,-0.352,1.552,-25.33,-190.186,-63.049
-0.983,-0.385,1.613,-23.376,-188.538,-59.692
-1.038,-0.423,1.733,-21.729,-186.218,-58.228
-1.088,-0.509,1.815,-20.691,-182.434,-56.885
-1.058,-0.549,1.841,-22.888,-175.903,-54.932
-1,-0.526,1.823,-27.283,-169.434,-53.65
-0.942,-0.47,1.782,-30.64,-164.062,-53.955
-0.873,-0.412,1.766,-30.579,-160.156,-55.176
-0.872,-0.403,1.815,-26.367,-158.142,-55.847
-0.899,-0.472,1.862,-20.142,-155.64,-55.237
-0.906,-0.565,1.883,-16.602,-150.452,-54.199
-0.871,-0.61,1.873,-17.944,-141.907,-52.368
-0.77,-0.584,1.813,-23.193,-131.592,-50.659
-0.643,-0.492,1.754,-28.076,-121.948,-50.659
-0.576,-0.382,1.713,-28.442,-114.563,-52.307
-0.535,-0.386,1.664,-22.522,-108.032,-55.359
-0.501,-0.468,1.638,-14.771,-101.074,-58.838
-0.531,-0.561,1.685,-9.521,-92.896,-61.523
-0.56,-0.625,1.758,-7.507,-80.872,-62.378
-0.479,-0.622,1.748,-7.874,-63.843,-61.523
-0.297,-0.579,1.628,-9.155,-45.959,-59.631
-0.118,-0.519,1.474,-8.545,-33.264,-58.838
-0.035,-0.487,1.371,-5.188,-26.855,-59.57
-0.038,-0.474,1.367,0.61,-23.437,-60.73
-0.056,-0.484,1.396,8.362,-18.86,-61.035
-0.05,-0.513,1.417,16.968,-11.108,-59.448
0.037,-0.554,1.368,22.888,-1.465,-55.359
0.101,-0.549,1.307,24.963,6.836,-50.415
0.132,-0.54,1.257,25.024,13,-45.105
0.148,-0.505,1.229,25.452,18.433,-40.405
0.168,-0.46,1.188,27.832,24.231,-36.865
0.26,-0.415,1.078,32.532,30.273,-34.363
0.38,-0.411,0.97,38.757,32.593,-32.837
0.321,-0.357,1.059,44.556,28.564,-32.776
-0.51,0.228,2.212,54.688,26.611,-28.625
-0.625,-1.794,3.868,100.83,70.007,0.916
1.744,-2.33,0.817,129.395,173.279,54.443
-0.383,-1.142,1.662,21.729,158.02,72.083
-0.914,-0.267,1.171,-10.986,147.827,68.176
-0.81,-0.097,1.227,-3.479,153.503,50.781
-0.16,-0.284,1.116,7.935,142.639,37.842
-0.061,-0.289,1.204,11.23,131.958,31.799
-0.134,-0.334,1.074,8.484,119.202,24.902
-0.268,-0.387,1.045,5.432,108.582,19.226
-0.324,-0.286,1.03,-0.427,98.083,15.808
-0.243,-0.239,0.99,-3.845,90.027,12.085
-0.278,-0.354,0.965,-5.92,82.214,8.85
-0.262,-0.439,0.937,-10.193,75.317,5.371
-0.232,-0.321,0.966,-16.907,67.627,1.038
-0.233,-0.208,0.985,-22.522,58.289,-1.831
-0.215,-0.132,0.997,-24.353,48.523,-2.93
-0.192,-0.039,1.005,-22.278,38.269,-2.686
-0.195,-0.004,0.999,-16.296,28.564,-1.526
-0.226,-0.024,0.979,-8.789,19.592,0.854
-0.26,-0.055,0.945,-1.831,12.512,3.235
-0.13,-0.477,2.192,-2.869,-378.601,-44.067
-0.493,-1.004,2.479,2.869,-416.992,-65.674
-0.592,-1.501,2.583,-7.568,-436.646,-91.125
-0.302,-1.181,2.143,-46.57,-441.528,-112.488
-0.437,-1.17,2.346,-73.425,-457.886,-128.235
-0.24,-1.315,2.294,-83.008,-457.52,-138.977
-1.2,-1.267,2.41,-99.243,-431.213,-136.108
-4,-0.635,4,-99.304,-352.234,-79.834
-3.417,-2.151,4,-40.894,-117.737,0.305
-0.069,-2.429,3.239,-39.429,102.417,60.669
1.432,-1.266,1.959,-84.9,174.866,81.116
0.939,0.143,2.044,-93.079,147.766,76.965
-0.195,0.572,2.701,-20.752,121.033,63.599
-0.87,-0.379,3.049,86.487,145.142,57.617
-1.143,-1.499,3.078,149.414,204.773,56.763
-1.208,-1.753,2.877,139.526,269.043,63.538
-1.177,-1.295,2.607,100.037,323.059,81.299
-1.27,-0.726,2.426,77.209,357.971,110.413
-1.54,-0.404,2.4,82.397,377.808,144.47
-1.925,-0.348,2.42,102.722,393.555,176.086
-2.333,-0.473,2.41,120.728,409.851,200.745
-2.672,-0.647,2.325,124.39,427.734,218.933
-2.914,-0.622,2.179,110.229,444.458,232.117
-3.07,-0.497,1.994,89.783,457.214,240.417
-3.195,-0.451,1.778,73.608,463.684,246.155
-3.352,-0.536,1.545,59.082,463.684,249.268
-3.563,-0.581,1.298,38.025,459.106,248.84
-3.773,-0.577,1.06,11.658,451.538,247.681
-3.937,-0.448,0.797,-17.639,441.223,248.291
-4,-0.22,0.524,-44.067,429.138,247.803
-4,0.019,0.205,-61.523,416.931,243.347
-4,0.391,-0.169,-69.092,404.297,232.483
-4,0.938,-0.581,-64.026,390.137,214.783
-4,1.327,-0.935,-38.208,372.192,189.636
-4,1.317,-1.227,2.563,346.741,158.813
-3.828,0.95,-1.47,37.903,311.951,122.803
-3.646,0.599,-1.645,46.021,270.081,80.994
-3.483,0.528,-1.732,27.1,225.098,36.743
-3.288,0.634,-1.776,0.732,177.429,-1.16
-3.072,0.719,-1.783,-17.395,130.371,-28.015
-2.823,0.633,-1.752,-23.804,83.374,-45.288
-2.534,0.514,-1.696,-24.475,33.936,-53.65
-2.279,0.406,-1.554,-25.024,-16.785,-51.147
-2.07,0.342,-1.358,-25.513,-67.444,-44.434
-1.926,0.301,-1.099,-24.292,-115.234,-34.424
-1.793,0.256,-0.827,-21.851,-156.25,-24.17
-1.654,0.253,-0.54,-18.86,-189.819,-16.296
-1.553,0.293,-0.24,-14.587,-214.478,-12.146
-1.48,0.324,0.044,-7.446,-230.103,-12.756
-1.41,0.315,0.299,1.465,-237.061,-18.433
-1.339,0.276,0.524,10.071,-236.511,-29.053
-1.282,0.195,0.72,16.296,-229.736,-43.701
-1.218,0.092,0.875,18.921,-219.177,-60.669
-1.121,0.005,0.976,17.212,-207.092,-78.064
-1.025,-0.026,1.045,13.977,-196.594,-93.933
-0.951,-0.089,1.092,12.146,-188.416,-106.75
-0.919,-0.184,1.142,11.963,-182.861,-115.417
-0.893,-0.298,1.186,11.414,-179.687,-119.812
-0.893,-0.45,1.241,8.667,-177.856,-119.507
-0.913,-0.542,1.295,1.892,-176.636,-115.601
-0.879,-0.558,1.326,-7.751,-175.964,-108.398
-0.837,-0.556,1.418,-16.602,-175.171,-98.633
-0.863,-0.532,1.512,-21.484,-175.842,-88.501
-0.882,-0.539,1.576,-22.339,-177.612,-77.209
-0.861,-0.579,1.602,-22.278,-176.27,-65.796
-0.856,-0.558,1.64,-23.743,-173.95,-55.664
-0.877,-0.499,1.709,-24.963,-170.898,-47.18
-0.87,-0.463,1.771,-24.048,-166.626,-40.588
-0.872,-0.482,1.809,-22.339,-163.208,-36.987
-0.879,-0.488,1.816,-21.545,-159.668,-36.255
